AcQd3c	55.913	11.034	44.241	55.759	
AdQc3c	55.885	11.036	42.378	57.622	
AcKc9c	55.877	11.148	53.725	46.275	
Kc7d7c	55.848	12.998	97.613	2.387	
KcTdTc	55.845	11.693	74.889	25.111	
KhTdTc	55.808	11.948	79.016	20.984	
AcKc4c	55.788	11.682	63.116	36.884	
AdQc2c	55.773	10.997	40.225	59.775	
Kc8d8c	55.763	12.899	94.020	5.980	
Kh7d7c	55.761	13.506	98.142	1.858	
Ah8d8c	55.747	12.148	68.651	31.349	
AcJdJc	55.727	11.272	51.663	48.337	
KdQcTc	55.695	10.702	26.515	73.485	
Ac7d7c	55.690	12.076	61.506	38.494	
AhQd3c	55.652	10.982	43.155	56.845	
AcQd2c	55.632	10.903	40.675	59.325	
Kh8d8c	55.613	13.333	96.652	3.348	
AcKcTc	55.600	11.068	61.658	38.342	
AcKcQc	55.597	10.992	56.321	43.679	
Kc6d6c	55.563	13.048	93.112	6.888	
AhTdTc	55.548	11.529	55.606	44.394	
Kh6d6c	55.520	13.599	97.856	2.144	
AcQc3d	55.484	10.783	43.250	56.750	
AhQd2c	55.441	10.883	39.714	60.286	
Ac5d5c	55.436	11.938	62.504	37.496	
KdQcJc	55.422	10.542	21.768	78.232	
QdJcTc	55.404	10.596	23.196	76.804	
AcTdTc	55.403	11.291	56.346	43.654	
AcKc3c	55.401	11.535	61.739	38.261	
KcQdTc	55.401	10.472	22.242	77.758	
QcJcTd	55.396	10.594	23.463	76.537	
KhQdQc	55.375	12.219	85.294	14.706	
KcQdQc	55.370	11.782	78.713	21.287	
Kc5d5c	55.370	12.725	91.129	8.871	
KdJcTc	55.353	10.195	19.648	80.352	
Kc4d4c	55.349	13.183	94.623	5.377	
Kh4d4c	55.328	13.721	96.530	3.470	
KhQdTc	55.316	10.470	21.547	78.453	
Ah7d7c	55.306	12.022	64.445	35.555	
Ah5d5c	55.280	12.118	67.877	32.123	
QcJdTc	55.267	10.519	22.616	77.384	
AcQc2d	55.264	10.676	40.405	59.595	
QcJcTc	55.259	11.058	46.752	53.248	
KcQcTd	55.250	10.378	20.470	79.530	
AcKc2c	55.237	11.459	60.356	39.644	
Kh5d5c	55.154	13.049	91.730	8.270	
QhJdTc	55.144	10.503	21.406	78.594	
KdJc5c	55.007	11.023	70.332	29.668	
KdJc6c	54.972	10.849	65.279	34.721	
KcJdTc	54.930	9.881	14.420	85.580	
KcQdJc	54.928	10.215	16.223	83.777	
Ac6d6c	54.921	11.979	61.119	38.881	
KhJdTc	54.917	9.873	17.201	82.799	
KdJc4c	54.900	10.998	68.233	31.767	
KhQdJc	54.883	10.228	16.274	83.726	
KdQc6c	54.876	11.426	72.961	27.039	
KcJcTd	54.849	9.845	13.364	86.636	
Kc3d3c	54.836	13.250	91.526	8.474	
AdJc5c	54.832	10.689	43.343	56.657	
KdQc5c	54.830	11.600	76.797	23.203	
KcQcJd	54.825	10.149	15.718	84.282	
Kh3d3c	54.812	13.836	92.934	7.066	
AdJc9c	54.805	10.327	39.049	60.951	
AcKcJc	54.760	10.547	50.543	49.457	
KcJd5c	54.739	10.754	67.970	32.030	
KdJc7c	54.732	10.536	62.049	37.951	
KcJc6d	54.731	10.569	62.516	37.484	
KhJd6c	54.726	10.821	68.172	31.828	
KdQc4c	54.714	11.544	75.778	24.222	
KdJc8c	54.714	10.534	59.609	40.391	
KcJc5d	54.708	10.671	67.295	32.705	
KdQc8c	54.695	11.123	65.592	34.408	
AcQc6c	54.692	10.635	42.739	57.261	
KcJc4d	54.683	10.727	66.556	33.444	
KhJd5c	54.679	10.917	70.884	29.116	
KhJd4c	54.669	11.009	71.942	28.058	
KdQc7c	54.668	11.142	66.716	33.284	
KcQc6d	54.660	11.114	66.802	33.198	
KdTc5c	54.659	11.234	76.928	23.072	
KdTc6c	54.658	11.081	77.390	22.610	
KhQd6c	54.648	11.499	77.462	22.538	
AcJcTc	54.642	10.555	46.771	53.229	
KcJd6c	54.628	10.555	60.856	39.144	
KcQd5c	54.622	11.368	73.780	26.220	
AdJc8c	54.598	10.247	39.299	60.701	
KcQd6c	54.588	11.176	68.542	31.458	
KcTc6d	54.580	10.949	77.099	22.901	
KdTc4c	54.578	11.194	75.166	24.834	
KcQc5d	54.568	11.205	71.020	28.980	
KcJd4c	54.542	10.691	64.432	35.568	
AdTc8c	54.537	10.541	52.191	47.809	
KcTc5d	54.530	11.028	76.998	23.002	
KcTc4d	54.526	11.075	75.637	24.363	
KhQd5c	54.526	11.577	78.746	21.254	
KcQc4d	54.525	11.228	71.276	28.724	
KhJd7c	54.525	10.468	63.702	36.298	
Ac4d4c	54.512	11.970	63.181	36.819	
AcQc9c	54.511	10.266	32.465	67.535	
KcJc7d	54.511	10.272	59.285	40.715	
AcJd5c	54.508	10.419	41.970	58.030	
KcQd8c	54.504	10.923	62.049	37.951	
AhJd5c	54.503	10.472	41.858	58.142	
KhQd4c	54.497	11.649	80.432	19.568	
KhQd7c	54.479	11.187	72.117	27.883	
KcQc7d	54.471	10.852	61.028	38.972	
KhQd8c	54.467	11.134	70.032	29.968	
KdTc8c	54.466	10.950	74.090	25.910	
KdJc3c	54.466	10.860	65.000	35.000	
KcTd5c	54.466	11.017	75.903	24.097	
KhTd6c	54.463	11.140	80.831	19.169	
AcQc5c	54.463	10.400	37.107	62.893	
AcQc4c	54.462	10.581	42.084	57.916	
KcQc8d	54.455	10.829	59.837	40.163	
AdJc6c	54.450	10.597	41.663	58.337	
AcJd6c	54.449	10.557	43.950	56.050	
KcQd7c	54.446	10.925	62.781	37.219	
KcJd7c	54.443	10.269	57.531	42.469	
KcJd8c	54.433	10.274	55.391	44.609	
KhJd8c	54.432	10.433	61.010	38.990	
AhJd9c	54.431	10.088	34.436	65.564	
KcJc8d	54.426	10.251	56.096	43.904	
AdJc7c	54.416	10.321	43.514	56.486	
KcQd4c	54.414	11.280	71.945	28.055	
KhTd4c	54.394	11.308	80.590	19.410	
KdTc7c	54.389	10.758	72.001	27.999	
AcJd9c	54.386	10.032	36.657	63.343	
KhTd5c	54.380	11.223	79.074	20.926	
KcTd6c	54.380	10.821	74.258	25.742	
AdTc5c	54.369	10.675	50.899	49.101	
Kh9d6c	54.367	11.722	96.140	3.860	
AcJd8c	54.360	10.055	38.725	61.275	
AcQc7c	54.349	10.288	35.830	64.170	
Ah6d6c	54.336	11.801	61.884	38.116	
Ad9c5c	54.331	10.596	43.872	56.128	
KcTc7d	54.331	10.638	72.492	27.508	
AcJd7c	54.330	10.224	44.030	55.970	
AdJc4c	54.328	10.646	43.234	56.766	
AcQc8c	54.327	10.147	33.723	66.277	
Kd9c6c	54.312	11.274	83.491	16.509	
Ac9d6c	54.311	10.718	47.369	52.631	
AhJd8c	54.307	10.042	35.779	64.221	
KcTd4c	54.289	10.932	72.513	27.487	
AcJd4c	54.283	10.572	45.176	54.824	
Ac9d5c	54.281	10.524	44.975	55.025	
Kc9c6d	54.279	11.197	85.013	14.987	
AcQcJc	54.279	10.232	33.752	66.248	
Kc6d5c	54.278	11.816	90.432	9.568	
KdQc3c	54.273	11.386	73.854	26.146	
Kc9d6c	54.268	11.210	84.297	15.703	
KcJc3d	54.266	10.611	63.442	36.558	
Kc9d5c	54.260	11.429	85.905	14.095	
AcTd8c	54.251	10.338	50.753	49.247	
KdKcJc	54.244	10.839	61.993	38.007	
Ac9c5d	54.244	10.487	45.004	54.996	
KhJd3c	54.242	10.898	70.029	29.971	
KcTc8d	54.241	10.750	73.812	26.188	
AdTc9c	54.236	10.116	42.290	57.710	
Ah9d5c	54.236	10.623	51.604	48.396	
KhTd7c	54.229	10.790	75.622	24.378	
AcJc5d	54.229	10.228	40.885	59.115	
KdKcQc	54.220	11.513	71.655	28.345	
Kh9d4c	54.215	11.897	90.560	9.440	
Kc5c4d	54.215	12.005	90.268	9.732	
Kd9c5c	54.214	11.439	84.646	15.354	
Kc8c6d	54.206	11.520	88.716	11.284	
KdKhJc	54.199	11.154	67.827	32.173	
Ac9d7c	54.193	10.484	44.934	55.066	
Kh9d5c	54.183	11.808	91.729	8.271	
KcTd7c	54.170	10.535	68.639	31.361	
Kd6c5c	54.165	11.732	88.218	11.782	
Kd9c4c	54.164	11.421	79.794	20.206	
AhTd8c	54.163	10.344	45.979	54.021	
Kc9c4d	54.158	11.360	80.624	19.376	
AhJd7c	54.157	10.161	38.577	61.423	
Kd8c6c	54.154	11.541	86.252	13.748	
KcTd8c	54.150	10.668	70.702	29.298	
Kd9c7c	54.149	11.074	83.012	16.988	
KdTc3c	54.148	11.043	71.312	28.688	
Kh6d5c	54.146	12.322	99.808	0.192	
Kh8d6c	54.138	12.052	99.111	0.889	
AcQc3c	54.133	10.473	40.113	59.887	
Kc9c5d	54.133	11.304	84.622	15.378	
Kh9d7c	54.131	11.413	90.956	9.044	
AdAhJc	54.128	10.730	44.981	55.019	
Kc6c5d	54.128	11.690	89.250	10.750	
AcTc8d	54.124	10.270	50.971	49.029	
Ac8d6c	54.122	10.893	53.351	46.649	
AcJc9d	54.121	9.878	35.342	64.658	
KcJd3c	54.112	10.559	61.259	38.741	
KhTd8c	54.111	10.900	76.125	23.875	
AcTd5c	54.110	10.452	49.876	50.124	
KcTc3d	54.109	10.946	71.987	28.013	
Ad9c7c	54.107	10.439	41.097	58.903	
Kc9d4c	54.105	11.351	80.337	19.663	
Kc7d5c	54.104	11.673	88.257	11.743	
Ac6c5d	54.099	11.124	56.238	43.762	
Kc8d5c	54.098	11.549	86.249	13.751	
KcQc3d	54.097	11.099	69.105	30.895	
Kc8d6c	54.096	11.470	87.472	12.528	
Kc8c4d	54.096	11.605	84.648	15.352	
Ac8c5d	54.096	10.657	49.786	50.214	
AcTd6c	54.089	10.610	54.694	45.306	
AhJd6c	54.087	10.441	41.356	58.644	
Kd5c4c	54.083	11.889	88.927	11.073	
KcQcTc	54.082	10.267	29.668	70.332	
Kc9d7c	54.081	10.990	83.413	16.587	
Kh6d4c	54.076	12.566	98.117	1.883	
Kh5d4c	54.072	12.511	98.201	1.799	
Kc8c5d	54.070	11.480	86.148	13.852	
Kd7c5c	54.062	11.690	88.291	11.709	
Kc6c4d	54.060	11.902	89.587	10.413	
Ad8c5c	54.059	10.677	47.346	52.654	
KhQd3c	54.056	11.518	78.630	21.370	
Ac9d4c	54.054	10.716	46.302	53.698	
Ad9c6c	54.049	10.555	42.639	57.361	
KdKhQc	54.046	11.838	79.174	20.826	
Kc9c7d	54.045	10.964	82.810	17.190	
Kc5d4c	54.043	11.846	89.004	10.996	
AdTc6c	54.042	10.594	53.097	46.903	
AcTc5d	54.042	10.409	50.948	49.052	
Kd6c4c	54.041	11.924	89.171	10.829	
Ac8d5c	54.041	10.624	49.162	50.838	
AhTd5c	54.038	10.494	47.584	52.416	
Kc6d4c	54.030	11.876	89.607	10.393	
KdJc2c	54.023	10.782	62.818	37.182	
AhTd9c	54.021	9.959	40.307	59.693	
Kd8c5c	54.019	11.550	84.412	15.588	
KcJcTc	54.019	10.097	25.089	74.911	
AcJc8d	54.018	9.842	36.782	63.218	
Ac3d3c	54.018	11.937	62.230	37.770	
AcQcTc	54.017	10.062	30.042	69.958	
Kh7d6c	54.006	11.811	99.310	0.690	
Kh8d4c	54.006	12.145	96.232	3.768	
Kc7c6d	54.005	11.265	85.700	14.300	
KdJc9c	54.002	10.071	43.429	56.571	
Kc7c5d	54.001	11.572	87.194	12.806	
Kc7c4d	54.000	11.554	85.933	14.067	
AcTd9c	54.000	9.938	41.261	58.739	
Kh7d4c	53.983	12.148	96.103	3.897	
Ac9c7d	53.979	10.340	42.816	57.184	
KcQd3c	53.976	11.126	69.788	30.212	
Kh8d5c	53.974	12.016	97.544	2.456	
Kd8c4c	53.974	11.592	83.081	16.919	
Ah9d7c	53.973	10.463	48.096	51.904	
AhJd4c	53.970	10.493	44.424	55.576	
KhTd3c	53.967	11.171	77.740	22.260	
Kc7d6c	53.967	11.241	86.630	13.370	
Kc9d8c	53.966	10.775	78.685	21.315	
KdTc9c	53.966	10.231	51.828	48.172	
Ah4d4c	53.965	11.822	63.337	36.663	
AdTc7c	53.963	10.302	49.316	50.684	
Kh7d5c	53.963	12.176	99.409	0.591	
Ac9c6d	53.962	10.500	44.346	55.654	
AcQc2c	53.960	10.400	38.983	61.017	
AcTc9d	53.953	9.930	42.400	57.600	
Ac7c5d	53.951	10.867	53.058	46.942	
Kh9d8c	53.948	11.114	86.442	13.558	
Kc8d4c	53.942	11.531	83.998	16.002	
Ah8d5c	53.942	10.739	59.346	40.654	
Ac9d8c	53.938	10.109	42.154	57.846	
AcTd7c	53.927	10.251	50.063	49.937	
Kd7c6c	53.925	11.215	83.465	16.535	
Ah9d6c	53.924	10.636	53.729	46.271	
Kc7d4c	53.920	11.506	85.500	14.500	
Kd7c4c	53.913	11.556	84.296	15.704	
AdJc3c	53.908	10.490	41.435	58.565	
AcJd3c	53.905	10.445	43.826	56.174	
AcTd4c	53.903	10.619	51.768	48.232	
AdTc4c	53.893	10.641	50.051	49.949	
Kd9c8c	53.891	10.756	77.845	22.155	
AcJc7d	53.885	9.926	42.100	57.900	
Ad8c6c	53.883	10.728	48.019	51.981	
KdQc9c	53.880	10.711	56.048	43.952	
KcQcJc	53.878	10.179	30.057	69.943	
Ad9c8c	53.874	10.082	39.547	60.453	
Ac8c6d	53.873	10.745	51.150	48.850	
Kc9c8d	53.861	10.722	78.899	21.101	
KcTd3c	53.861	10.784	68.725	31.275	
Ad7c5c	53.860	10.817	49.691	50.309	
AcJc6d	53.858	10.195	39.864	60.136	
Ac8d4c	53.856	10.821	52.048	47.952	
Ah9d8c	53.847	10.099	42.410	57.590	
Kh9d3c	53.838	11.783	88.338	11.662	
Ad6c5c	53.835	10.941	50.971	49.029	
Ad9c4c	53.834	10.590	42.174	57.826	
Ac9c8d	53.829	10.039	41.144	58.856	
KcTc9d	53.824	10.120	51.862	48.138	
KdQc2c	53.822	11.304	72.485	27.515	
AdJc2c	53.810	10.451	39.615	60.385	
Ac6d5c	53.801	10.925	53.399	46.601	
Ac7d5c	53.793	10.741	51.121	48.879	
Kc9c3d	53.791	11.248	78.526	21.474	
Kd9c3c	53.785	11.286	77.748	22.252	
Ac7d6c	53.767	10.778	52.099	47.901	
KcJc5c	53.763	10.410	41.458	58.542	
KhTd9c	53.761	10.157	50.668	49.332	
Kc5c3d	53.758	11.984	89.217	10.783	
Ac9c4d	53.749	10.542	43.768	56.232	
Kc8c7d	53.748	10.898	81.562	18.438	
AcJc4d	53.739	10.251	41.949	58.051	
AcTc6d	53.728	10.386	53.277	46.723	
Kc9d3c	53.724	11.210	77.779	22.221	
Ac8d7c	53.713	10.336	46.092	53.908	
Ac9d3c	53.713	10.589	45.046	54.954	
AhTd7c	53.705	10.172	45.476	54.524	
AcTc7d	53.702	10.100	49.529	50.471	
AdAcJc	53.700	10.236	40.350	59.650	
KdKcTc	53.699	10.891	65.359	34.641	
KdTc2c	53.699	10.965	69.320	30.680	
Kc8d7c	53.688	10.866	80.862	19.138	
Ah8d6c	53.688	10.817	58.954	41.046	
Ah9d4c	53.686	10.682	57.729	42.271	
AhTd6c	53.686	10.459	48.279	51.721	
Kh8d7c	53.685	11.296	93.994	6.006	
KcJc2d	53.676	10.469	60.424	39.576	
KcJd2c	53.674	10.486	59.317	40.683	
KcTd9c	53.663	9.996	49.048	50.952	
KcTc5c	53.662	10.600	52.732	47.268	
Kc8c3d	53.658	11.472	81.021	18.979	
Ac8c4d	53.653	10.718	50.201	49.799	
Kd5c3c	53.644	11.919	85.679	14.321	
Kc6c3d	53.642	11.702	85.289	14.711	
Kh6d3c	53.637	12.330	97.298	2.702	
AcJd2c	53.634	10.308	40.302	59.698	
Ah7d5c	53.632	10.851	59.788	40.212	
Ac7c6d	53.626	10.715	51.126	48.874	
Kd8c7c	53.623	10.836	78.137	21.863	
KhJd2c	53.616	10.737	66.848	33.152	
Kd6c3c	53.614	11.703	83.957	16.043	
Ad8c4c	53.613	10.669	46.747	53.253	
Ah6d5c	53.611	11.036	62.410	37.590	
Kd4c3c	53.609	11.850	85.035	14.965	
Ac8c7d	53.601	10.261	44.970	55.030	
Kc6d3c	53.600	11.641	84.688	15.312	
Ac6c4d	53.596	11.216	57.497	42.503	
Kc7c3d	53.595	11.450	83.868	16.132	
Kh5d3c	53.593	12.475	95.274	4.726	
KcJc9d	53.591	9.765	38.127	61.873	
Kc5d3c	53.579	11.788	85.274	14.726	
AcTc4d	53.578	10.443	50.076	49.924	
KcTc8c	53.575	10.364	39.948	60.052	
KcQc5c	53.566	10.664	46.040	53.960	
Ac7d4c	53.560	10.821	51.491	48.509	
Kh7d3c	53.557	12.015	92.865	7.135	
KhJd9c	53.556	9.851	40.668	59.332	
Ac6d4c	53.553	11.153	56.641	43.359	
AhJd3c	53.549	10.347	41.458	58.542	
Kh8d3c	53.542	11.990	91.253	8.747	
AhTd4c	53.532	10.526	50.672	49.328	
AcTd3c	53.529	10.487	49.837	50.163	
KcQd2c	53.528	11.048	68.125	31.875	
Kh4d3c	53.528	12.404	94.847	5.153	
Kc4c3d	53.528	11.802	85.855	14.145	
Kc4d3c	53.523	11.764	85.370	14.630	
Kd8c3c	53.521	11.434	78.139	21.861	
Kd5c2c	53.517	11.985	84.479	15.521	
KcTc2d	53.511	10.800	69.248	30.752	
Ad8c7c	53.505	10.215	41.341	58.659	
KcJd9c	53.505	9.713	37.204	62.796	
Kc7d3c	53.502	11.370	82.160	17.840	
Kc5c2d	53.499	11.988	85.814	14.186	
Kd7c3c	53.497	11.427	80.870	19.130	
KcQc2d	53.497	10.953	66.602	33.398	
KcJc6c	53.497	10.143	26.178	73.822	
Kc2d2c	53.491	12.730	85.823	14.177	
Kc8d3c	53.490	11.369	78.913	21.087	
AdTc3c	53.481	10.482	47.507	52.493	
KdKhTc	53.474	11.032	66.383	33.617	
KcJc8c	53.472	10.081	24.628	75.372	
Kc5d2c	53.464	11.857	84.033	15.967	
Ac7c4d	53.460	10.807	50.937	49.063	
Ad9c3c	53.457	10.437	40.044	59.956	
Ad7c6c	53.454	10.562	45.949	54.051	
Ah8d4c	53.447	10.781	60.986	39.014	
Ah8d7c	53.445	10.262	47.651	52.349	
Ac8d3c	53.437	10.683	47.698	52.302	
KcQc9d	53.427	10.358	50.058	49.942	
Ah3d3c	53.423	11.730	61.873	38.127	
Ac9d2c	53.422	10.429	41.204	58.796	
KhQd2c	53.417	11.348	76.109	23.891	
KcTd2c	53.416	10.710	66.778	33.222	
Ac2d2c	53.412	11.587	59.117	40.883	
KcTc6c	53.411	10.289	42.498	57.502	
KhQd9c	53.394	10.546	52.097	47.903	
KcQd9c	53.393	10.380	50.848	49.152	
KcJc4c	53.392	10.177	28.350	71.650	
AdTc2c	53.383	10.436	45.833	54.167	
KcQc8c	53.381	10.328	30.561	69.439	
KcQc6c	53.378	10.404	33.570	66.430	
Ac9c3d	53.376	10.404	42.360	57.640	
AhJd2c	53.357	10.250	38.280	61.720	
Ad9c2c	53.351	10.389	37.948	62.052	
AdAhTc	53.337	10.582	47.584	52.416	
Ad6c4c	53.337	10.976	51.824	48.176	
KcJc7c	53.336	9.996	24.844	75.156	
KhTd2c	53.332	11.004	74.232	25.768	
Kh2d2c	53.329	13.217	87.460	12.540	
Kh5d2c	53.329	12.494	95.183	4.817	
AcJc3d	53.328	10.113	40.954	59.046	
Ac5d4c	53.311	10.807	53.185	46.815	
Kd9c2c	53.308	11.192	75.969	24.031	
Ah9d3c	53.307	10.525	55.231	44.769	
KcTc4c	53.301	10.326	38.101	61.899	
Ah7d6c	53.294	10.658	54.920	45.080	
Ad7c4c	53.291	10.657	46.216	53.784	
AdAcTc	53.288	10.318	47.078	52.922	
AdAc9c	53.255	10.435	49.629	50.371	
AcTd2c	53.255	10.337	46.419	53.581	
Ac5d2c	53.252	10.873	49.225	50.775	
Kc9d2c	53.249	11.118	75.752	24.248	
KcQc7c	53.247	10.273	29.846	70.154	
KcTc7c	53.232	10.127	34.134	65.866	
KcQc4c	53.209	10.417	33.745	66.255	
AcTc8c	53.203	10.202	41.817	58.183	
Ac8c3d	53.201	10.572	45.949	54.051	
Ad5c2c	53.191	10.843	47.025	52.975	
Kc4d2c	53.189	11.742	82.614	17.386	
Kd4c2c	53.187	11.782	82.148	17.852	
Ac7d3c	53.181	10.681	48.470	51.530	
AcTc3d	53.173	10.301	48.405	51.595	
Kh9d2c	53.172	11.589	84.318	15.682	
Kc9c2d	53.169	11.088	75.912	24.088	
AdAh9c	53.169	10.597	52.278	47.722	
Ac9c2d	53.168	10.284	39.276	60.724	
Ac6c3d	53.162	11.029	52.616	47.384	
Ac8d2c	53.160	10.521	44.506	55.494	
Ad8c3c	53.160	10.511	42.883	57.117	
Ac6d3c	53.153	10.974	52.292	47.708	
Kd6c2c	53.152	11.661	81.450	18.550	
Ac8c6c	53.144	10.507	39.692	60.308	
Kc6d2c	53.141	11.602	82.244	17.756	
Kc7c5c	53.129	10.475	34.690	65.310	
AcJc2d	53.125	10.006	38.164	61.836	
AhTd3c	53.120	10.374	46.598	53.402	
Ac6c5c	53.111	10.622	41.190	58.810	
Ah9d2c	53.110	10.407	51.416	48.584	
Ah7d4c	53.106	10.768	58.681	41.319	
Kc8c5c	53.104	10.453	34.128	65.872	
Ad5c4c	53.097	10.686	48.770	51.230	
AcJc6c	53.088	10.235	37.393	62.607	
AcTc6c	53.087	10.426	49.065	50.935	
Ac6c4c	53.084	10.866	45.001	54.999	
Kc6c5c	53.073	10.435	32.353	67.647	
Ad8c2c	53.070	10.462	41.145	58.855	
Ah6d4c	53.058	11.122	64.656	35.344	
Kc9c5c	53.056	10.315	40.560	59.440	
Kd8c2c	53.055	11.350	77.141	22.859	
Kc4c2d	53.053	11.711	83.283	16.717	
Kc8c2d	53.049	11.321	79.089	20.911	
Ac7c3d	53.048	10.659	47.809	52.191	
Ac5c4d	53.046	10.663	49.935	50.065	
Ac5c2d	53.045	10.762	46.626	53.374	
Kh4d2c	53.042	12.306	91.274	8.726	
KdKc9c	53.041	11.040	72.386	27.614	
Kc6c2d	53.040	11.592	82.665	17.335	
KcJc3c	53.027	10.048	21.869	78.131	
Ac9c6c	53.026	10.266	33.801	66.199	
Kc8d2c	53.026	11.284	78.651	21.349	
Ac8c2d	53.009	10.450	43.206	56.794	
Kc7d2c	53.006	11.299	78.422	21.578	
Kc8c6c	53.005	10.256	27.543	72.457	
Kd7c2c	52.998	11.352	77.848	22.152	
Ah2d2c	52.997	11.516	59.489	40.511	
Kh6d2c	52.987	12.196	94.142	5.858	
Ah8d3c	52.978	10.621	59.035	40.965	
AcTc2d	52.968	10.182	45.530	54.470	
KcJc2c	52.959	10.143	22.512	77.488	
Kc7c2d	52.958	11.309	79.134	20.866	
Ac5d3c	52.955	10.727	50.460	49.540	
Ac7c6c	52.955	10.498	41.402	58.598	
Kc5c4c	52.954	10.482	35.887	64.113	
KcTc3c	52.937	10.180	28.331	71.669	
AcJc4c	52.936	10.208	36.329	63.671	
