KdKh9c	52.934	11.199	72.128	27.872	
Ac7c5c	52.933	10.430	35.546	64.454	
AhTd2c	52.926	10.210	41.145	58.855	
AcJc9c	52.924	9.832	22.961	77.039	
Ac9c7c	52.920	10.091	29.738	70.262	
AcJc5c	52.915	10.046	28.611	71.389	
AcTc4c	52.915	10.388	40.809	59.191	
Ad6c3c	52.904	10.749	45.155	54.845	
AdAc8c	52.903	10.491	50.060	49.940	
Kh8d2c	52.890	11.736	89.728	10.272	
Kc9c7c	52.888	9.988	20.311	79.689	
AcTc5c	52.882	10.210	36.583	63.417	
Ac6c2d	52.882	10.867	47.417	52.583	
Ad7c3c	52.880	10.458	41.726	58.274	
Ac7d2c	52.879	10.507	42.536	57.464	
Kc9c6c	52.877	10.019	21.376	78.624	
Ah5d2c	52.872	10.830	55.733	44.267	
Kc3d2c	52.870	11.459	78.386	21.614	
Kh7d2c	52.866	11.762	90.803	9.197	
Kd3c2c	52.865	11.489	77.579	22.421	
KcTc2c	52.864	10.261	25.507	74.493	
KcQc3c	52.850	10.267	26.986	73.014	
Ac4d3c	52.845	10.811	50.660	49.340	
Ac8c4c	52.834	10.390	35.573	64.427	
Ac7c2d	52.832	10.526	42.659	57.341	
Ah5d4c	52.824	10.643	55.012	44.988	
KcJc9c	52.823	9.728	17.351	82.649	
Ac4c3d	52.820	10.811	50.309	49.691	
Ac9c4c	52.817	10.223	27.690	72.310	
AcJc8c	52.802	9.811	24.781	75.219	
Ah8d2c	52.798	10.452	52.259	47.741	
Ac9c5c	52.795	10.044	27.317	72.683	
AcJc7c	52.788	9.910	27.752	72.248	
Ac8c5c	52.787	10.194	30.931	69.069	
Ac6d2c	52.784	10.768	46.324	53.676	
KcQc2c	52.781	10.362	27.834	72.166	
Kc8c4c	52.778	10.223	22.775	77.225	
Ac6c3c	52.776	10.722	40.288	59.712	
Ac7c4c	52.773	10.506	37.130	62.870	
KcTc9c	52.770	9.770	22.943	77.057	
Ad7c2c	52.768	10.446	39.159	60.841	
AcTc7c	52.753	10.073	33.870	66.130	
Kc5c2c	52.735	10.582	31.379	68.621	
Kc9c4c	52.732	10.074	19.895	80.105	
KcQc9c	52.732	10.031	25.533	74.467	
Kc3c2d	52.728	11.392	77.671	22.329	
Ad6c2c	52.728	10.698	43.090	56.910	
Ad5c3c	52.726	10.562	45.124	54.876	
Kh3d2c	52.721	11.995	88.971	11.029	
Ad4c3c	52.702	10.657	46.490	53.510	
KdKc8c	52.696	11.126	71.729	28.271	
Kc6c4c	52.689	10.262	26.528	73.472	
Kc9c8c	52.688	9.860	17.038	82.962	
Ah7d3c	52.681	10.554	51.791	48.209	
Kc7c6c	52.664	10.012	19.292	80.708	
Ac5c3d	52.662	10.527	46.164	53.836	
Ac4c3c	52.646	10.621	43.712	56.288	
AcJc3c	52.646	10.113	31.866	68.134	
AcTc9c	52.633	9.798	26.107	73.893	
AcTc3c	52.628	10.284	39.123	60.877	
Kc7c4c	52.624	10.137	22.623	77.377	
AdAh8c	52.613	10.545	53.369	46.631	
Ah6d3c	52.609	10.882	58.074	41.926	
Kc5c3c	52.594	10.409	31.147	68.853	
Ac4c2d	52.590	10.696	46.684	53.316	
Kc8c7c	52.568	9.926	17.648	82.352	
AdAc7c	52.556	10.569	52.749	47.251	
Ac9c3c	52.551	10.126	26.528	73.472	
Ac8c7c	52.533	10.021	31.909	68.091	
Ac4d2c	52.523	10.653	46.350	53.650	
Ac6c2c	52.521	10.631	38.341	61.659	
Ac8c3c	52.515	10.272	30.454	69.546	
Ad4c2c	52.481	10.571	43.584	56.416	
Ac7c3c	52.479	10.403	35.561	64.439	
AcJc2c	52.475	10.046	30.677	69.323	
Ah7d2c	52.473	10.485	50.233	49.767	
AdAc5c	52.473	10.796	57.307	42.693	
Ac5c4c	52.465	10.373	36.109	63.891	
KdKc7c	52.457	11.095	73.692	26.308	
QcJdJc	52.454	9.821	58.070	41.930	
AdAc6c	52.453	10.942	58.712	41.288	
AcTc2c	52.452	10.212	37.257	62.743	
Ac9c8c	52.432	9.714	26.295	73.705	
Ac5c2c	52.432	10.419	33.160	66.840	
Ah5d3c	52.424	10.563	53.363	46.637	
Kc8c3c	52.410	10.117	19.472	80.528	
Kc9c3c	52.406	9.953	16.850	83.150	
Ac3c2d	52.391	10.470	44.571	55.429	
Kc4c3c	52.387	10.196	24.804	75.196	
KdKc6c	52.381	11.389	79.145	20.855	
KdKh8c	52.367	11.296	74.974	25.026	
Ac9c2c	52.354	10.045	24.799	75.201	
Kc6c3c	52.330	10.127	22.591	77.409	
Ah6d2c	52.328	10.764	55.364	44.636	
Ac8c2c	52.327	10.193	28.895	71.105	
KdKc5c	52.326	11.630	82.076	17.924	
Kc8c2c	52.311	10.210	20.003	79.997	
Kc9c2c	52.302	10.051	16.970	83.030	
Ah4d3c	52.299	10.680	55.947	44.053	
Ac3d2c	52.297	10.427	43.894	56.106	
Kc7c3c	52.275	10.025	20.336	79.664	
Ac7c2c	52.274	10.325	32.483	67.517	
Ac4c2c	52.270	10.475	39.134	60.866	
Ad3c2c	52.256	10.344	39.853	60.147	
Kc6c2c	52.241	10.248	23.329	76.671	
Kc4c2c	52.215	10.268	24.592	75.408	
Qc8d8c	52.215	10.792	77.493	22.507	
QcTdTc	52.213	9.701	58.844	41.156	
KdKh7c	52.205	11.327	78.484	21.516	
Ac5c3c	52.197	10.324	34.160	65.840	
KdKh6c	52.178	11.717	83.762	16.238	
Qc7d7c	52.167	10.903	76.004	23.996	
Kc7c2c	52.162	10.148	20.429	79.571	
AdAh5c	52.150	10.925	61.065	38.935	
Ac3c2c	52.117	10.328	34.794	65.206	
AdAc4c	52.093	10.948	59.109	40.891	
AdAh7c	52.084	10.485	54.402	45.598	
Ah4d2c	52.084	10.593	53.496	46.504	
KdKc4c	52.044	11.496	80.256	19.744	
QhTdTc	52.004	9.857	62.204	37.796	
Qh8d8c	51.996	11.042	78.796	21.204	
QdQcJc	51.993	9.664	54.198	45.802	
QhJdJc	51.971	9.805	62.115	37.885	
Qh7d7c	51.956	11.223	79.914	20.086	
Kc3c2c	51.942	10.125	20.453	79.547	
KdKh5c	51.925	11.807	84.381	15.619	
QcJc9c	51.877	10.142	38.806	61.194	
KdKh4c	51.872	11.850	83.369	16.631	
Ah3d2c	51.863	10.349	47.559	52.441	
QcJc5c	51.823	10.279	48.105	51.895	
QcJc6c	51.744	10.067	38.427	61.573	
AdAh6c	51.742	10.745	57.837	42.163	
Qc9d9c	51.699	10.575	71.844	28.156	
JcTc9c	51.672	9.735	32.657	67.343	
QcJc4c	51.672	10.134	40.064	59.936	
AdAc3c	51.650	10.801	57.333	42.667	
QcJc7c	51.629	9.874	33.033	66.967	
JdJcTc	51.613	9.418	59.939	40.061	
Qc6d6c	51.575	10.912	75.932	24.068	
KdKc3c	51.557	11.296	77.965	22.035	
JcTc8c	51.487	9.872	45.042	54.958	
QdQhJc	51.472	9.600	55.921	44.079	
Qc5d5c	51.459	10.614	73.605	26.395	
QdQcTc	51.459	9.402	53.687	46.313	
QcJc3c	51.416	10.009	35.491	64.509	
AdAh4c	51.398	10.775	57.889	42.111	
JcTdTc	51.397	9.132	56.915	43.085	
QcTc8c	51.397	9.814	41.435	58.565	
KdKh3c	51.381	11.646	80.770	19.230	
QcTc5c	51.354	10.006	42.952	57.048	
QcJc7d	51.335	9.168	48.506	51.494	
QcJc6d	51.332	9.434	52.975	47.025	
QcJc2c	51.332	10.109	36.877	63.123	
QcJc8c	51.306	9.730	35.171	64.829	
QcTc6c	51.297	9.811	36.780	63.220	
JcTc5c	51.292	10.007	52.385	47.615	
Qh6d6c	51.283	11.212	79.316	20.684	
AdAc2c	51.283	10.613	55.704	44.296	
QcJc4d	51.279	9.600	54.706	45.294	
Qc4d4c	51.279	11.061	76.010	23.990	
QcJc5d	51.277	9.487	56.568	43.432	
JdJhTc	51.245	9.462	63.018	36.982	
QcTc4c	51.221	9.877	35.157	64.843	
QdQhTc	51.209	9.504	56.281	43.719	
JcTc6c	51.173	9.777	40.895	59.105	
QcTc7c	51.163	9.612	29.034	70.966	
Qh9d9c	51.147	10.560	73.386	26.614	
JcTc4c	51.143	9.856	43.121	56.879	
Qh5d5c	51.131	10.812	76.651	23.349	
QdJc6c	51.073	9.307	50.973	49.027	
QdJc5c	51.049	9.422	55.386	44.614	
QdJc7c	51.048	9.020	46.147	53.853	
QcTc6d	51.040	9.285	57.814	42.186	
QcJc3d	51.028	9.521	52.937	47.063	
JhTdTc	51.025	9.173	59.787	40.213	
QcTc7d	51.020	9.003	51.264	48.736	
KdKc2c	51.010	11.212	76.438	23.562	
QdJc4c	51.005	9.469	52.615	47.385	
QcJd6c	50.995	9.237	50.104	49.896	
QcTc4d	50.984	9.458	57.619	42.381	
Qh4d4c	50.980	11.357	78.332	21.668	
QcTc3c	50.970	9.760	30.490	69.510	
QcJd5c	50.969	9.349	54.393	45.607	
QcJd7c	50.968	8.946	45.326	54.674	
Jc9d9c	50.968	9.906	67.449	32.551	
QcTc5d	50.965	9.347	58.881	41.119	
Jc7d7c	50.963	10.132	71.775	28.225	
Jc8d8c	50.944	9.980	69.153	30.847	
Qc3d3c	50.943	11.163	75.171	24.829	
JcTc9d	50.933	9.041	22.199	77.801	
QdTc6c	50.929	9.244	55.970	44.030	
QcJd4c	50.927	9.401	51.808	48.192	
AdAh3c	50.919	10.574	55.362	44.638	
QdTc8c	50.913	9.203	52.681	47.319	
QcTd6c	50.910	9.215	55.939	44.061	
QcTc8d	50.908	9.205	52.357	47.643	
JcTc3c	50.897	9.733	36.790	63.210	
QdTc5c	50.887	9.378	59.333	40.667	
QcTc2c	50.882	9.864	31.767	68.233	
QdTc7c	50.880	8.944	49.599	50.401	
QcTd5c	50.868	9.347	59.040	40.960	
QdTc4c	50.861	9.419	56.186	43.814	
QcTd7c	50.861	8.911	49.464	50.536	
QcTd4c	50.842	9.391	55.893	44.107	
JcTd9c	50.832	8.937	19.699	80.301	
JcTc2c	50.813	9.837	37.998	62.002	
QcJc9d	50.812	9.214	34.777	65.223	
QcTd8c	50.779	9.112	51.502	48.498	
AdAh2c	50.757	10.547	55.280	44.720	
QcTc9c	50.756	9.517	28.443	71.557	
QcJc8d	50.746	8.847	40.863	59.137	
QdJc3c	50.744	9.372	50.200	49.800	
QcTc3d	50.736	9.376	55.212	44.788	
JcTc7c	50.735	9.410	37.061	62.939	
Qc8c6c	50.705	9.648	27.112	72.888	
JcTc8d	50.704	9.132	50.964	49.036	
Jh7d7c	50.700	10.407	72.860	27.140	
QdJc9c	50.696	9.130	33.163	66.837	
QhJd7c	50.680	8.904	45.843	54.157	
JdTc9c	50.674	8.838	16.462	83.538	
QcJd9c	50.668	9.099	33.036	66.964	
QcJd3c	50.666	9.302	49.251	50.749	
KdKh2c	50.662	11.489	78.856	21.144	
Qh3d3c	50.657	11.488	76.288	23.712	
Qc9c7c	50.655	9.665	26.532	73.468	
QhJd6c	50.637	9.185	50.599	49.401	
Qc7c5c	50.628	9.799	33.152	66.848	
Qc9c6c	50.627	9.746	30.706	69.294	
Jh8d8c	50.624	10.156	69.675	30.325	
Qc6c5c	50.620	9.842	32.855	67.145	
Qc8c5c	50.605	9.750	35.835	64.165	
QdTc3c	50.603	9.318	52.978	47.022	
QhTd7c	50.598	8.858	50.261	49.739	
Tc9d9c	50.587	9.756	68.095	31.905	
QcTd3c	50.583	9.287	52.606	47.394	
QhTd6c	50.581	9.158	56.633	43.367	
Qc9c5c	50.579	9.933	43.286	56.714	
QhJd4c	50.578	9.369	53.319	46.681	
JcTc4d	50.572	9.230	56.325	43.675	
JcTc6d	50.569	9.057	56.764	43.236	
Qc5c4c	50.562	9.919	37.960	62.040	
Qc8d6c	50.562	9.577	65.925	34.075	
JcTc5d	50.550	9.109	58.218	41.782	
QhJd5c	50.550	9.219	52.700	47.300	
Qc8c6d	50.546	9.563	65.956	34.044	
JdTc8c	50.546	8.991	49.366	50.634	
QdJc8c	50.527	8.721	38.762	61.238	
QhTd4c	50.518	9.350	56.432	43.568	
JcTd8c	50.511	8.982	49.391	50.609	
9d9c8c	50.507	10.009	69.215	30.785	
Qc8c4c	50.505	9.659	31.404	68.596	
JdJc9c	50.496	9.421	64.895	35.105	
Jh9d9c	50.490	9.929	66.308	33.692	
QdQc8c	50.486	9.507	62.106	37.894	
9c7d7c	50.481	10.174	70.247	29.753	
Qc9c4c	50.478	9.809	30.171	69.829	
9d9h8c	50.475	10.372	70.076	29.924	
QhTd5c	50.475	9.212	57.013	42.987	
QhTd8c	50.462	9.073	49.979	50.021	
QcJc2d	50.458	9.387	50.604	49.396	
9c8d8c	50.456	9.893	68.848	31.152	
Qc6c4c	50.434	9.803	33.196	66.804	
9h8d8c	50.426	10.268	70.723	29.277	
Qc7c6c	50.424	9.480	20.633	79.367	
Qc8c4d	50.422	9.679	68.142	31.858	
Qc8d5c	50.421	9.608	67.775	32.225	
Qc8d4c	50.420	9.692	68.082	31.918	
QcJd8c	50.415	8.630	38.463	61.537	
Qc7d6c	50.414	9.402	62.865	37.135	
Jc6d6c	50.393	10.151	70.045	29.955	
Qd8c6c	50.393	9.446	61.806	38.194	
Qc6d5c	50.388	9.878	72.752	27.248	
Tc8d8c	50.385	10.035	69.940	30.060	
Qc8c7d	50.383	9.059	54.708	45.292	
9d9c7c	50.379	10.197	69.441	30.559	
Qc8c5d	50.377	9.526	66.262	33.738	
JcTd5c	50.371	9.031	57.561	42.439	
Qc8c7c	50.371	9.324	17.957	82.043	
Qc5c2c	50.369	10.059	39.800	60.200	
Qc7c6d	50.367	9.376	62.375	37.625	
Qc8d7c	50.367	9.052	54.448	45.552	
Qc7c4c	50.362	9.604	26.543	73.457	
Qc5c4d	50.354	10.075	75.371	24.629	
JcTd6c	50.353	8.910	55.493	44.507	
Th9d9c	50.352	9.990	65.362	34.638	
Qc6c5d	50.351	9.808	70.912	29.088	
Qc7d5c	50.350	9.709	68.360	31.640	
JhTd9c	50.343	8.768	19.472	80.528	
JcTc3d	50.343	9.149	53.522	46.478	
JcTd4c	50.342	9.083	54.849	45.151	
QhJd3c	50.340	9.303	52.038	47.962	
JdTc5c	50.335	8.991	57.094	42.906	
QdQc9c	50.335	9.530	59.917	40.083	
Qc7d4c	50.329	9.665	66.439	33.561	
Qc5d4c	50.326	9.992	74.393	25.607	
JdTc6c	50.318	8.873	54.685	45.315	
QdJc2c	50.311	9.313	48.994	51.006	
Jc9c7c	50.309	9.422	30.962	69.038	
9h7d7c	50.309	10.480	73.228	26.772	
KdKcKh	50.309	12.879	76.229	23.771	
JdTc4c	50.308	9.045	54.258	45.742	
Tc7d7c	50.305	9.996	69.591	30.409	
8c7d7c	50.300	10.020	68.210	31.790	
Qc7c4d	50.297	9.643	66.298	33.702	
Qc4c3c	50.284	9.801	35.404	64.596	
QhTd3c	50.280	9.280	54.385	45.615	
Qc9c3c	50.280	9.698	27.182	72.818	
TdTc9c	50.278	9.281	66.846	33.154	
Qc6c4d	50.275	10.029	73.108	26.892	
8h7d7c	50.274	10.456	73.501	26.499	
Qc7c5d	50.272	9.618	66.560	33.440	
Jc5d5c	50.271	9.839	69.986	30.014	
Qc6d4c	50.270	10.025	73.095	26.905	
Qc5c3c	50.266	9.889	38.930	61.070	
JdJc8c	50.263	9.368	64.728	35.272	
8d8c7c	50.256	10.063	68.453	31.547	
QdQh8c	50.253	9.601	64.336	35.664	
Qc8c3c	50.247	9.550	24.006	75.994	
Qc9c6d	50.236	9.546	61.871	38.129	
QcJd2c	50.234	9.244	48.146	51.854	
Qh8d6c	50.234	9.586	69.328	30.672	
Jc9c5c	50.231	9.675	41.992	58.008	
8d8h7c	50.227	10.476	72.118	27.882	
9d9c6c	50.219	10.453	70.669	29.331	
Qd8c4c	50.215	9.529	63.232	36.768	
9d9h7c	50.210	10.463	71.215	28.785	
Qd8c5c	50.207	9.437	62.830	37.170	
Qc9c7d	50.196	9.354	56.626	43.374	
8d8c6c	50.194	10.592	70.567	29.433	
AdAcAh	50.191	11.570	60.572	39.428	
Jc9c6c	50.187	9.495	28.345	71.655	
Qd7c5c	50.181	9.566	63.726	36.274	
QdQc7c	50.175	9.488	61.582	38.418	
Qc6c3c	50.166	9.678	28.412	71.588	
JcTc7d	50.164	8.523	57.315	42.685	
Qd6c5c	50.164	9.644	66.015	33.985	
QdTc2c	50.163	9.256	51.918	48.082	
Jc4d4c	50.160	10.287	70.900	29.100	
QcTc2d	50.159	9.237	53.002	46.998	
Qc9c2c	50.158	9.792	27.956	72.044	
Qd7c6c	50.156	9.202	56.653	43.347	
7d7c6c	50.155	10.487	68.890	31.110	
JhTd8c	50.153	8.915	48.439	51.561	
Qc8c3d	50.152	9.586	62.895	37.105	
QcTd2c	50.144	9.225	51.407	48.593	
Qd8c7c	50.141	8.883	47.094	52.906	
Qc8d3c	50.138	9.577	62.412	37.588	
QhJd9c	50.135	8.972	34.110	65.890	
Qc8c2c	50.128	9.650	24.994	75.006	
Jc9c4c	50.128	9.567	29.878	70.122	
Qd5c4c	50.126	9.808	69.185	30.815	
JdJcJh	50.121	12.251	77.550	22.450	
9d9c9h	50.121	12.119	75.504	24.496	
9d9h6c	50.115	10.821	72.399	27.601	
Qc7c3c	50.113	9.507	24.406	75.594	
JcTd3c	50.101	8.976	51.698	48.302	
Qc4c2c	50.099	9.868	35.572	64.428	
Qh8d7c	50.097	9.004	60.965	39.035	
Qh8d4c	50.093	9.734	71.452	28.548	
Qd7c4c	50.091	9.500	61.710	38.290	
Qh7d6c	50.081	9.416	70.233	29.767	
TdTh9c	50.074	9.484	67.300	32.700	
Qc9c4d	50.067	9.693	62.611	37.389	
JdTc3c	50.067	8.939	51.156	48.844	
Qc9c8c	50.063	9.310	29.474	70.526	
Qd6c4c	50.061	9.849	68.285	31.715	
Qc7d3c	50.059	9.572	63.548	36.452	
8d8c5c	50.059	10.680	71.152	28.848	
Th7d7c	50.056	10.266	70.402	29.598	
7d7h6c	50.055	10.924	73.471	26.529	
Jc8c6c	50.049	9.431	26.196	73.804	
QhJd8c	50.048	8.523	38.064	61.936	
Jh6d6c	50.047	10.415	70.271	29.729	
JdJh9c	50.041	9.395	65.239	34.761	
Qc6c2c	50.041	9.795	30.017	69.983	
Qc7c3d	50.039	9.574	63.783	36.217	
Qh8d5c	50.035	9.553	71.599	28.401	
JdJc7c	50.033	9.376	66.222	33.778	
9d9c5c	50.033	10.627	72.721	27.279	
Qc9c5d	50.023	9.564	64.154	35.846	
Jc7c5c	50.022	9.542	31.720	68.280	
8d8h6c	50.018	10.909	73.023	26.977	
Qc9d6c	50.016	9.442	60.080	39.920	
Qc5c3d	50.009	10.077	72.591	27.409	
7d7c5c	50.007	10.791	69.696	30.304	
9c6d6c	50.005	10.100	68.101	31.899	
Jc8c5c	50.002	9.526	34.676	65.324	
Qh7d4c	49.992	9.725	73.209	26.791	
Qc6c3d	49.988	9.874	68.730	31.270	
8d8c8h	49.986	12.024	74.423	25.577	
Jc6c5c	49.986	9.600	29.962	70.038	
Qh6d5c	49.977	9.888	78.351	21.649	
Qc5d3c	49.975	9.962	71.856	28.144	
Qc6d3c	49.975	9.842	68.477	31.523	
Qc7c2c	49.974	9.619	24.687	75.313	
JdJh8c	49.970	9.472	67.206	32.794	
Jc5c4c	49.969	9.685	34.747	65.253	
TdTc8c	49.966	9.490	66.174	33.826	
QdQh7c	49.957	9.603	64.778	35.222	
JhTd4c	49.949	9.014	54.410	45.590	
JhTd6c	49.947	8.822	53.734	46.266	
Qc9d7c	49.946	9.227	54.718	45.282	
Qh5d4c	49.943	10.120	79.719	20.281	
Qh7d5c	49.943	9.685	73.394	26.606	
7d7c7h	49.942	11.994	71.186	28.814	
Qd8c3c	49.939	9.433	58.803	41.197	
Jc9c3c	49.937	9.465	27.204	72.796	
Qc3c2c	49.933	9.738	31.740	68.260	
QdQc6c	49.933	9.813	67.973	32.027	
Qc4c3d	49.926	10.049	73.362	26.638	
Qc4d3c	49.923	10.016	73.238	26.762	
QcTd9c	49.921	8.534	20.335	79.665	
Th8d8c	49.918	10.108	68.213	31.787	
JcTd7c	49.914	8.342	54.288	45.712	
8d8h5c	49.909	10.951	72.426	27.574	
JhTd5c	49.904	8.859	54.922	45.078	
9h6d6c	49.902	10.469	71.365	28.635	
Qh6d4c	49.901	10.147	78.611	21.389	
Jc8c4c	49.900	9.441	29.721	70.279	
Tc8c6c	49.899	9.443	29.424	70.576	
Jh5d5c	49.889	10.011	71.286	28.714	
Jc3d3c	49.883	10.396	68.844	31.156	
Qc9c3d	49.883	9.617	61.249	38.751	
9d9h5c	49.877	10.899	72.146	27.854	
JdTc7c	49.876	8.300	53.813	46.187	
QcTc9d	49.870	8.537	19.248	80.752	
Qd9c7c	49.867	9.160	51.465	48.535	
8c6d6c	49.864	10.199	67.447	32.553	
8d8c4c	49.855	10.693	70.434	29.566	
7d7c4c	49.849	10.709	69.102	30.898	
Qd9c6c	49.846	9.314	56.201	43.799	
9d9c4c	49.842	10.622	70.488	29.512	
Qc5d2c	49.832	10.047	71.105	28.895	
Qd7c3c	49.826	9.420	58.997	41.003	
Qc9d5c	49.826	9.520	63.804	36.196	
Qc9d4c	49.826	9.583	61.114	38.886	
Qh8d3c	49.822	9.635	65.356	34.644	
Jc9c2c	49.819	9.561	27.689	72.311	
JdJc6c	49.812	9.747	70.362	29.638	
Jh4d4c	49.811	10.549	70.821	29.179	
JdJh7c	49.807	9.553	70.148	29.852	
Jc6c4c	49.804	9.564	31.116	68.884	
Jc5c2c	49.799	9.818	37.211	62.789	
Qd4c3c	49.796	9.879	70.022	29.978	
Qd5c3c	49.794	9.852	68.765	31.235	
JcTc2d	49.786	9.015	52.107	47.893	
9c5d5c	49.780	9.878	69.911	30.089	
QdTc9c	49.776	8.475	16.020	83.980	
Qd6c3c	49.769	9.690	64.257	35.743	
Jc7c4c	49.761	9.363	26.692	73.308	
Jc7c6c	49.761	9.245	19.832	80.168	
QdQc5c	49.754	9.935	70.721	29.279	
QdQh9c	49.745	9.381	60.985	39.015	
QhJd2c	49.736	9.170	49.654	50.346	
7d7h5c	49.734	10.983	71.737	28.263	
Qc5c2d	49.734	10.092	71.580	28.420	
JhTd3c	49.733	8.941	52.920	47.080	
Qh7d3c	49.732	9.653	69.705	30.295	
5c4c2c	49.732	9.613	37.228	62.772	
7d7h4c	49.729	11.065	70.986	29.014	
8d8h4c	49.729	11.036	70.852	29.148	
Tc6d6c	49.721	10.036	70.425	29.575	
Tc8c5c	49.720	9.569	37.489	62.511	
9d9h4c	49.715	10.993	70.725	29.275	
JdJc5c	49.711	9.873	73.209	26.791	
7c6d6c	49.709	10.030	64.807	35.193	
Jc4c3c	49.708	9.584	33.304	66.696	
QdQcQh	49.700	12.222	75.401	24.599	
Jc5c3c	49.700	9.654	36.259	63.741	
8h6d6c	49.695	10.505	71.091	28.909	
8c5d5c	49.691	9.901	67.819	32.181	
JcTd2c	49.678	8.918	50.955	49.045	
Qc2d2c	49.678	10.686	69.677	30.323	
Qc8d2c	49.670	9.511	61.560	38.440	
Tc8c4c	49.669	9.474	32.181	67.819	
QhTd2c	49.669	9.143	52.269	47.731	
9c4d4c	49.666	10.252	68.317	31.683	
Jc8c3c	49.664	9.342	24.677	75.323	
Jc9c7d	49.661	8.972	54.698	45.302	
Qd9c4c	49.661	9.450	57.702	42.298	
Qd9c5c	49.654	9.371	59.685	40.315	
Tc9c5c	49.646	9.360	35.622	64.378	
JdTc2c	49.645	8.881	50.457	49.543	
Qd5c2c	49.643	9.944	68.123	31.877	
9h5d5c	49.636	10.171	73.318	26.682	
Qc9d3c	49.634	9.482	59.213	40.787	
Qh9d6c	49.629	9.407	63.478	36.522	
9c7c5c	49.629	9.270	24.376	75.624	
QdQh6c	49.621	9.923	69.706	30.294	
7h6d6c	49.621	10.428	70.422	29.578	
6d6c5c	49.619	10.647	67.447	32.553	
TdTc7c	49.616	9.291	64.088	35.912	
Qh6d3c	49.609	9.977	74.819	25.181	
QdQc4c	49.605	9.937	71.005	28.995	
Qh9d7c	49.604	9.193	57.224	42.776	
Qc4d2c	49.593	10.006	70.931	29.069	
Qh5d3c	49.588	10.099	76.485	23.515	
Qc9c8d	49.583	8.809	45.616	54.384	
8c4d4c	49.573	10.291	68.248	31.752	
Tc5d5c	49.570	9.763	69.201	30.799	
Tc9c4c	49.565	9.272	27.361	72.639	
Qc7d2c	49.562	9.519	59.642	40.358	
8h5d5c	49.554	10.169	72.836	27.164	
JhTd7c	49.554	8.203	52.598	47.402	
Jc6c3c	49.552	9.448	27.792	72.208	
Jh3d3c	49.551	10.679	69.616	30.384	
Qc8c2d	49.551	9.450	61.184	38.816	
JdJc4c	49.551	9.888	72.906	27.094	
Jc8c2c	49.550	9.442	25.360	74.640	
9d9c3c	49.544	10.429	68.447	31.553	
6c5d5c	49.540	10.224	68.796	31.204	
TdTcTh	49.538	11.892	76.561	23.439	
9h4d4c	49.537	10.637	68.679	31.321	
Jc4c2c	49.535	9.646	33.585	66.415	
8c6c5c	49.532	9.217	21.483	78.517	
5c3c2c	49.530	9.545	35.783	64.217	
Qh4d3c	49.529	10.138	76.179	23.821	
TdTh8c	49.529	9.512	67.423	32.577	
Jc7c3c	49.529	9.269	24.981	75.019	
Jc9c6d	49.525	9.011	55.286	44.714	
Tc9c6c	49.513	9.095	23.239	76.761	
Jc9d7c	49.499	8.882	53.828	46.172	
Tc9c7c	49.496	8.997	21.667	78.333	
Qc6d2c	49.496	9.816	66.240	33.760	
8d8c3c	49.494	10.510	68.265	31.735	
JdJh6c	49.492	9.924	71.789	28.211	
7d7c3c	49.489	10.552	67.136	32.864	
Jc9c4d	49.481	9.189	57.586	42.414	
Tc4d4c	49.477	10.175	69.718	30.282	
Qd9c3c	49.472	9.359	56.148	43.852	
Qd8c2c	49.470	9.369	58.097	41.903	
Qc4c2d	49.468	9.967	70.195	29.805	
Tc7c5c	49.467	9.409	32.168	67.832	
7c5d5c	49.451	9.944	65.577	34.423	
8h4d4c	49.449	10.629	68.098	31.902	
5d5c4c	49.447	10.445	69.898	30.102	
Tc8c3c	49.438	9.375	26.958	73.042	
9d9h3c	49.438	10.822	69.399	30.601	
Jc6c2c	49.431	9.559	28.693	71.307	
Qh9d4c	49.426	9.582	64.689	35.311	
Qc3d2c	49.421	9.862	68.814	31.186	
Tc6c5c	49.421	9.468	31.643	68.357	
Jc9c5d	49.420	9.029	57.247	42.753	
9c3d3c	49.416	10.295	65.405	34.595	
Jc8c6d	49.415	8.978	57.136	42.864	
7c6c5c	49.414	9.068	17.231	82.769	
Qc7c2d	49.412	9.448	59.064	40.936	
TdTh7c	49.410	9.491	68.766	31.234	
7c4d4c	49.408	10.222	65.645	34.355	
Tc5c4c	49.408	9.546	35.572	64.428	
5c4d4c	49.402	10.675	67.956	32.044	
9c7c6c	49.401	8.984	15.365	84.635	
Jc8d6c	49.400	8.978	56.787	43.213	
5d5c5h	49.399	11.711	67.524	32.476	
6d6h5c	49.399	10.941	69.518	30.482	
Jc7c2c	49.399	9.381	24.625	75.375	
7c5c4c	49.394	9.248	25.048	74.952	
QdQh5c	49.393	10.006	72.433	27.567	
Th6d6c	49.388	10.264	69.741	30.259	
Tc9c3c	49.385	9.180	24.431	75.569	
5c4c3c	49.383	9.287	28.381	71.619	
Jc9d6c	49.383	8.946	54.231	45.769	
Qc9d8c	49.382	8.694	44.261	55.739	
Qd4c2c	49.382	9.832	67.793	32.207	
Jc3c2c	49.382	9.526	30.686	69.314	
TdTc6c	49.381	9.668	71.156	28.844	
Qc6c2d	49.379	9.778	65.662	34.338	
8d8h3c	49.378	10.899	69.991	30.009	
7d7h3c	49.377	10.934	68.929	31.071	
Qh9d5c	49.368	9.407	65.134	34.866	
8c6c4c	49.366	9.257	27.179	72.821	
